Unnamed: 0.1,Unnamed: 0,id,xcenter,ycenter,aperture_sum,Circ_sum_flux,Circ_area (reduced pixs),Max_Flux,FWHM_from_aperature (reduced pix),FWHM_from_aperature (arcsec),Annu_sum_flux,Annu_area (reduced pix),Annu_pix_flux_median,Annu_pix_flux_max,Circ_sum_flux_minus_back,Apperature_radius (reduced pix),Anulus_in_radius (reduced pix),Anulus_out_radius (reduced pix),Apperature_radius (arcsec),Anulus_in_radius (arcsec),Anulus_out_radius (arcsec),Saturated,Number_FWHM,Exposure_sec,Er1_source,Er2_sky,Er3_read,Circ_sum_flux_minus_back_ERROR,Source_Mag,Source_Mag_Error,Air mass,Azimuth,Altitude,Date Observation,Exposure time /s ,Filter,File,BINNED,Arcsec_per_pix_binned_image,max_dist,Distance_to_centre_pix,xcenter_transformed,ycenter_transformed,matched_id,matched_MAIN_ID,matched_Normilsation_star,Norm_multiply_factor,Norm_multiply_factor_ERROR,Circ_sum_flux_minus_back_norm,Circ_sum_flux_minus_back_ERROR_norm,Source_Mag_norm,Source_Mag_Error_norm,time,phase,epoch_folder,epoch,phase_bin
0,1,2,1561.6248748344983,1049.0275388861849,14950.13895782583,14950.13895782583,260.54636868770507,571.8875122070312,6.071224843018211,5.886720320038887,591.3727645368549,260.5463686877051,1.9712812900543213,5.746398448944092,14436.52877604016,9.106837264527316,12.14244968603642,15.178062107545529,8.830080480058331,11.773440640077776,14.716800800097218,False,1.5,120.0,124.58449131521525,166.20942987565527,1.4822193418678336,17.096085532446846,-10.398656952156449,-0.0012857549976297,2.113564,12.0314,28.16686,2025-11-17T22:40:46,120.0,Baader-JC-R,data\RZ_Cep\2025_11_17\Light\Baader-JC-R\reduced_images\RZ_Cep_Light_Baader-JC-R_002_reduced.fits,2,0.96961,939.6,5.041514270721978,1181.9715620863408,896.5796242826502,1.0,V* RZ Cep,True,1.0004718126739922,0.0024816804614091,14443.34011328515,39.70031845694778,-10.399169095450116,-0.0029843563020085,2025-11-17 22:40:46.000,0.0,2025_11_17,1,"(-0.001, 0.0345]"
0,1,2,1560.250605432474,1046.9283700400829,14428.934935474295,14428.934935474295,239.3186772811512,689.9007568359375,5.818648217470697,5.641819498141762,574.9591069992339,239.3186772811512,2.068490982055664,6.204428195953369,13933.906409680743,8.727972326206046,11.637296434941394,14.546620543676742,8.462729247212645,11.283638996283525,14.104548745354403,False,1.5,120.0,120.2411244622858,214.0907198569646,1.3614573640883272,18.321934987422555,-10.36018222292143,-0.0014276533494762,2.083435,13.48971,28.61407,2025-11-17T22:53:34,120.0,Baader-JC-R,data\RZ_Cep\2025_11_17\Light\Baader-JC-R\reduced_images\RZ_Cep_Light_Baader-JC-R_003_reduced.fits,2,0.96961,939.6,3.4111189431833786,1181.971381648455,896.577365648734,1.0,V* RZ Cep,True,1.0043256871270416,0.0029657350937911,13994.180129266502,45.23604221121416,-10.364868649330292,-0.0035096310276846,2025-11-17 22:53:34.000,0.02880036679748687,2025_11_17,1,"(-0.001, 0.0345]"
0,1,2,1563.403567617513,1046.3349827500788,14248.874453941196,14248.874453941196,258.3469431947801,630.0914306640625,6.045545139807427,5.861821023008679,526.027982243389,258.34694319478007,1.885319709777832,4.863603591918945,13761.807869975224,9.06831770971114,12.091090279614852,15.113862849518569,8.792731534513019,11.723642046017355,14.654552557521695,False,1.5,120.0,118.74062044950998,64.88881022053225,1.4697070546191937,13.605114395868249,-10.346688725806157,-0.0010733738916452,2.04942,15.01583,29.13716,2025-11-17T23:07:08,120.0,Baader-JC-R,data\RZ_Cep\2025_11_17\Light\Baader-JC-R\reduced_images\RZ_Cep_Light_Baader-JC-R_004_reduced.fits,2,0.96961,939.6,2.724361668372397,1181.974182639805,896.5772770212293,1.0,V* RZ Cep,True,0.9888390158081628,0.0030293662455542,13608.212549887328,43.80650085760784,-10.334502710014055,-0.0034951176585837,2025-11-17 23:07:08.000,0.059325755564614883,2025_11_17,1,"(0.0345, 0.069]"
0,1,2,1554.5178086336175,1044.5382249054996,13786.379954152984,13786.379954152984,259.8249225153727,469.7788696289063,6.062813483801816,5.878564582029078,519.1266514675308,259.8249225153726,1.9012385606765747,4.291060447692871,13292.390792441956,9.094220225702724,12.125626967603631,15.15703370950454,8.817846873043617,11.757129164058156,14.696411455072695,False,1.5,120.0,114.88649961794154,50.9466119576164,1.4781151147541205,12.934884100381884,-10.30900775231608,-0.0010565346890132,2.002821,16.94943,29.88716,2025-11-17T23:24:32,120.0,Baader-JC-R,data\RZ_Cep\2025_11_17\Light\Baader-JC-R\reduced_images\RZ_Cep_Light_Baader-JC-R_005_reduced.fits,2,0.96961,939.6,7.501524757812164,1181.9275734133366,896.539629648475,1.0,V* RZ Cep,True,0.9895851702244532,0.0032454297683982,13153.952805028628,44.99847320939175,-10.297640698310069,-0.0037142045624185,2025-11-17 23:24:32.000,0.09847625417994858,2025_11_17,1,"(0.069, 0.103]"
0,1,2,1560.8833767751266,1047.5996744204222,13427.07204508682,13427.07204508682,241.04110082787537,487.8914184570313,5.839549654254612,5.662085740261814,462.85319811036914,241.0411008278753,1.8428372144699097,3.5667271614074707,12982.872534264416,8.759324481381919,11.679099308509224,14.59887413563653,8.493128610392722,11.324171480523628,14.155214350654536,False,1.5,120.0,111.89226704239016,39.22587392679492,1.3712560402652467,12.348659725227282,-10.28342698304047,-0.0010326980341625,1.962102,18.53609,30.57655,2025-11-17T23:39:00,120.0,Baader-JC-R,data\RZ_Cep\2025_11_17\Light\Baader-JC-R\reduced_images\RZ_Cep_Light_Baader-JC-R_006_reduced.fits,2,0.96961,939.6,3.768886222661573,1181.9460425557318,896.5368057738262,1.0,V* RZ Cep,True,0.9816632899941046,0.002634113416486,12744.809365560104,36.28327577811531,-10.263333359398564,-0.0030909890457817,2025-11-17 23:39:00.000,0.13102666873752492,2025_11_17,1,"(0.103, 0.138]"
0,1,2,1555.782725340308,1044.9380798015736,11764.269627073492,11764.269627073492,273.2727658007127,382.7150268554688,6.217731740010608,6.028774872431685,509.3575315765243,273.27276580071253,1.8165980577468872,3.074366807937622,11267.842851484798,9.326597610015911,12.435463480021216,15.54432935002652,9.04316230864753,12.05754974486337,15.071937181079212,False,1.5,120.0,98.03558022561243,21.947275077746884,1.5546184009996105,11.024403553224952,-10.129601953521092,-0.0010622791097963,1.780392,24.9429,34.11539,2025-11-18T01:01:46,120.0,Baader-JC-R,data\RZ_Cep\2025_11_17\Light\Baader-JC-R\reduced_images\RZ_Cep_Light_Baader-JC-R_007_reduced.fits,2,0.96961,939.6,6.287646452224354,1181.9099577084892,896.5791789494413,1.0,V* RZ Cep,True,0.99866996300496,0.0030979353873352,11252.856203638026,36.60213747170874,-10.128156923016732,-0.0035315714610945,2025-11-18 01:01:46.000,0.31725404050356626,2025_11_17,1,"(0.31, 0.345]"
0,1,2,1570.384646278474,1060.949549700471,11235.837115668184,11235.837115668184,284.97237466037706,323.85357666015625,6.349436515459696,6.156477139754876,567.7014221959274,284.9723746603771,1.9641860723495483,3.035402297973633,10676.098346355897,9.524154773189544,12.698873030919392,15.87359128864924,9.234715709632312,12.312954279509752,15.39119284938719,False,1.5,120.0,93.63197596390154,19.24626927698991,1.621176175845701,10.70044024406179,-10.07103141444729,-0.0010882117233206,1.686483,28.01573,36.31478,2025-11-18T01:33:18,120.0,Baader-JC-R,data\RZ_Cep\2025_11_17\Light\Baader-JC-R\reduced_images\RZ_Cep_Light_Baader-JC-R_009_reduced.fits,2,0.96961,939.6,18.910037764739208,1181.9140790922418,896.5484726283632,1.0,V* RZ Cep,True,1.063532841713995,0.0027800560567647,11354.381212717974,31.78713500273654,-10.137908677911916,-0.0030395706002321,2025-11-18 01:33:18.000,0.38820494412445844,2025_11_17,1,"(0.379, 0.414]"
0,1,2,1555.6747197936927,1068.3926027260072,10832.352468888725,10832.352468888725,270.5260058422016,327.3558349609375,6.186404524955839,5.998399691442431,578.3560923691778,270.5260058422017,2.118205666542053,2.910198211669922,10259.322750366784,9.279606787433758,12.37280904991168,15.4660113123896,8.997599537163646,11.996799382884864,14.995999228606076,False,1.5,120.0,90.26960390740604,16.731240120877757,1.5389923887911916,10.418245361723583,-10.027796731499327,-0.0011025548620031,1.651664,29.15022,37.21105,2025-11-18T01:45:20,120.0,Baader-JC-R,data\RZ_Cep\2025_11_17\Light\Baader-JC-R\reduced_images\RZ_Cep_Light_Baader-JC-R_010_reduced.fits,2,0.96961,939.6,25.19936978253857,1181.902983565564,896.5699607195809,1.0,V* RZ Cep,True,1.115617781094876,0.0036459270689538,11445.482882300372,39.16891334972861,-10.146585300454433,-0.0037156236885906,2025-11-18 01:45:20.000,0.4152802889523041,2025_11_17,1,"(0.414, 0.448]"
0,1,2,1546.151085031309,1048.318384253155,17984.973505890826,17984.973505890826,284.6541251327509,582.9840087890625,6.345890084587642,6.153038484917023,663.9855850297854,284.6541251327508,2.187302589416504,5.325601577758789,17362.348800899872,9.518835126881465,12.691780169175283,15.864725211469104,9.229557727375536,12.306076969834043,15.382596212292556,False,1.5,120.0,149.8747792157569,105.71175746292882,1.6193656896440944,16.03764017454968,-10.599021191828792,-0.0010028969453424,1.36763,321.9099,46.9508,2025-11-20T00:32:44.763,120.0,Baader-JC-R,data\RZ_Cep\2025_11_19\Light\Baader-JC-R\reduced_images\RZ_Cep_Light_Baader-JC-R_001_reduced.fits,2,0.96961,939.6,16.426702293603913,1181.9363008326525,896.6034918514383,1.0,V* RZ Cep,True,0.9752566964882716,0.0032953463724592,16932.746934842715,59.31429833547301,-10.571818544397104,-0.003803262483663,2025-11-20 00:32:44.763,0.7320393508217631,2025_11_19,2,"(0.724, 0.759]"
0,1,2,1555.284563313796,1047.716397239643,17358.486330185086,17358.486330185086,291.1079752322372,529.532470703125,6.417425806639197,6.222400236375432,667.8111309074924,291.1079752322373,2.243471145629883,3.669363021850586,16705.393987488824,9.626138709958797,12.834851613278394,16.043564516597993,9.333600354563147,12.444800472750863,15.55600059093858,False,1.5,120.0,144.65405275154237,32.96578911883223,1.6560809257656166,13.38939590855914,-10.557141806725944,-0.0008702190387518,1.458509,324.7038,43.24475,2025-11-20T01:12:24.927,120.0,Baader-JC-R,data\RZ_Cep\2025_11_19\Light\Baader-JC-R\reduced_images\RZ_Cep_Light_Baader-JC-R_004_reduced.fits,2,0.96961,939.6,7.675200214277084,1181.9248523973158,896.570311739597,1.0,V* RZ Cep,True,0.967917311350696,0.0029213824526186,16169.440033424264,50.49430473257297,-10.521737450105393,-0.0033905623614,2025-11-20 01:12:24.927,0.8212966375902182,2025_11_19,2,"(0.793, 0.828]"
