Unnamed: 0.1,Unnamed: 0,id,xcenter,ycenter,aperture_sum,Circ_sum_flux,Circ_area (reduced pixs),Max_Flux,FWHM_from_aperature (reduced pix),FWHM_from_aperature (arcsec),Annu_sum_flux,Annu_area (reduced pix),Annu_pix_flux_median,Annu_pix_flux_max,Circ_sum_flux_minus_back,Apperature_radius (reduced pix),Anulus_in_radius (reduced pix),Anulus_out_radius (reduced pix),Apperature_radius (arcsec),Anulus_in_radius (arcsec),Anulus_out_radius (arcsec),Saturated,Number_FWHM,Exposure_sec,Er1_source,Er2_sky,Er3_read,Circ_sum_flux_minus_back_ERROR,Source_Mag,Source_Mag_Error,Air mass,Azimuth,Altitude,Date Observation,Exposure time /s ,Filter,File,BINNED,Arcsec_per_pix_binned_image,max_dist,Distance_to_centre_pix,xcenter_transformed,ycenter_transformed,matched_id,matched_MAIN_ID,matched_Normilsation_star,Norm_multiply_factor,Norm_multiply_factor_ERROR,Circ_sum_flux_minus_back_norm,Circ_sum_flux_minus_back_ERROR_norm,Source_Mag_norm,Source_Mag_Error_norm,time,phase,epoch_folder,epoch,phase_bin
0,1,2,1567.8962088495668,1045.0763015048224,21185.497147130503,21185.497147130503,237.72297865410545,957.1193237304688,5.799217352507721,5.622979137165012,848.4359809293987,237.72297865410545,3.008531332015991,9.682040214538574,20470.300117509458,8.698826028761582,11.598434705015444,14.498043381269303,8.434468705747518,11.245958274330023,14.057447842912527,False,1.5,120.0,176.54580955942086,422.7360851222048,1.352379611898911,24.507841077776,-10.777810524880838,-0.0012998856981016,2.166282,8.954252,27.41834,2025-11-17T22:14:06,120.0,Baader-JC-V,data\RZ_Cep\2025_11_17\Light\Baader-JC-V\reduced_images\RZ_Cep_Light_Baader-JC-V_001_reduced.fits,2,0.96961,939.6,5.993638604970548,1181.9598849505912,896.6028264516146,1.0,V* RZ Cep,True,0.9901020479586622,0.0038012678158465,20267.68606867456,81.50877538375279,-10.76701042193362,-0.0043664100647591,2025-11-17 22:14:06.000,0.0,2025_11_17,1,"(-0.001, 0.0345]"
0,1,2,1562.7672273323126,1048.7958537796908,20389.596935566573,20389.596935566573,283.9950476567234,819.267578125,6.338539309349217,6.145911099738094,783.0303232252356,283.9950476567233,2.496579885482788,6.610526084899902,19680.58061201007,9.507808964023829,12.677078618698436,15.846348273373042,9.218866649607142,12.291822199476188,15.364777749345237,False,1.5,120.0,169.9133077963881,155.60784626962018,1.6156162711138045,18.08692263313807,-10.735094766853212,-0.0009978174487125,2.118699,11.7718,28.09209,2025-11-17T22:38:30,120.0,Baader-JC-V,data\RZ_Cep\2025_11_17\Light\Baader-JC-V\reduced_images\RZ_Cep_Light_Baader-JC-V_002_reduced.fits,2,0.96961,939.6,4.856835518691352,1181.951112856374,896.6143980266577,1.0,V* RZ Cep,True,0.9762412581884786,0.0026563641809298,19212.99477854849,55.18014621711397,-10.708987661819476,-0.0031182584090773,2025-11-17 22:38:30.000,0.05490069920770935,2025_11_17,1,"(0.0345, 0.069]"
0,2,3,1560.922027245432,1047.003086681053,19866.562571835373,19866.562571835373,277.45303217389306,816.1021118164062,6.265107717177007,6.074711093651998,736.2615953328391,277.453032173893,2.477527141571045,5.811153411865234,19179.16515411337,9.397661575765513,12.530215434354014,15.662769292942516,9.112066640477996,12.149422187303996,15.186777734129992,False,1.5,120.0,165.5546880986281,97.17355027085073,1.5783994719225918,16.257510198102334,-10.707074247329992,-0.0009203407593327,2.088334,13.25336,28.54036,2025-11-17T22:51:28,120.0,Baader-JC-V,data\RZ_Cep\2025_11_17\Light\Baader-JC-V\reduced_images\RZ_Cep_Light_Baader-JC-V_003_reduced.fits,2,0.96961,939.6,3.19069817963229,1181.9400706434287,896.5957426836562,1.0,V* RZ Cep,True,0.9739357231333164,0.0034096661014113,18679.274083464705,67.28413889108509,-10.678399986524347,-0.0039109028152594,2025-11-17 22:51:28.000,0.08407607078120516,2025_11_17,1,"(0.069, 0.103]"
0,2,3,1564.417383649703,1045.6412655633746,19231.45456811524,19231.45456811524,273.4187258314072,853.1710815429688,6.219392021015569,6.030384697496905,718.207952394295,273.4187258314072,2.427618384361267,5.930609226226807,18567.698242658284,9.329088031523352,12.438784042031138,15.548480052538922,9.045577046245358,12.06076939499381,15.075961743742264,False,1.5,120.0,160.26212140096035,122.9919835694856,1.5554487513964497,16.87630154156539,-10.67189517366418,-0.0009868326890403,2.054942,14.7797,29.05088,2025-11-17T23:05:02,120.0,Baader-JC-V,data\RZ_Cep\2025_11_17\Light\Baader-JC-V\reduced_images\RZ_Cep_Light_Baader-JC-V_004_reduced.fits,2,0.96961,939.6,2.9218994437472934,1181.9445333423316,896.5825027279645,1.0,V* RZ Cep,True,0.9831698971733802,0.0035189302239966,18255.201971980696,67.41227266739828,-10.653466605653623,-0.0040093747082262,2025-11-17 23:05:02.000,0.11460145954833317,2025_11_17,1,"(0.103, 0.138]"
0,1,2,1555.4388175549657,1043.9328250570804,18396.43317515481,18396.43317515481,249.4418891926477,592.5048217773438,5.940438418477635,5.7599084949401,639.6933639059157,249.4418891926476,2.485198497772217,4.1359148025512695,17776.520566851777,8.910657627716454,11.88087683695527,14.851096046194089,8.63986274241015,11.5198169898802,14.399771237350247,False,1.5,120.0,153.3036097929567,42.45710557771699,1.4190471918515075,14.042071163561491,-10.62461689910912,-0.0008576473103796,2.008776,16.71864,29.78906,2025-11-17T23:22:24,120.0,Baader-JC-V,data\RZ_Cep\2025_11_17\Light\Baader-JC-V\reduced_images\RZ_Cep_Light_Baader-JC-V_005_reduced.fits,2,0.96961,939.6,6.561526312527121,1181.8898997958458,896.5569667952102,1.0,V* RZ Cep,True,0.973011462858682,0.003330840550583,17296.758281289895,60.76671597980795,-10.594911790702271,-0.0038143924144965,2025-11-17 23:22:24.000,0.15367695720846508,2025_11_17,1,"(0.138, 0.172]"
0,1,2,1561.6524577938171,1046.912122818167,17797.91419270898,17797.91419270898,241.2844603980645,593.494873046875,5.842496769446177,5.664943292622708,614.3563042472025,241.28446039806465,2.441872358322144,4.477826118469238,17208.728338370274,8.763745154169264,11.684993538892352,14.606241923615444,8.49741493893406,11.329886585245417,14.16235823155677,False,1.5,120.0,148.31595160590817,46.920041564839096,1.372640485820101,14.02172006768668,-10.58937194687734,-0.0008846609017893,1.968265,18.30708,30.47007,2025-11-17T23:36:54,120.0,Baader-JC-V,data\RZ_Cep\2025_11_17\Light\Baader-JC-V\reduced_images\RZ_Cep_Light_Baader-JC-V_006_reduced.fits,2,0.96961,939.6,2.9327879045658216,1181.9240746366377,896.5579230045059,1.0,V* RZ Cep,True,0.9778398186307544,0.0026182244986205,16827.379797257912,47.09631471356967,-10.565041242378294,-0.0030387484332847,2025-11-17 23:36:54.000,0.1863023727212432,2025_11_17,1,"(0.172, 0.207]"
0,1,2,1556.487294175174,1044.8744281105348,15101.641446040989,15101.641446040989,273.9496981801759,458.0259399414063,6.225428044107689,6.036237285847256,713.3404664641284,273.9496981801758,2.50488805770874,4.465867042541504,14415.428118656551,9.338142066161534,12.450856088215378,15.563570110269222,9.054355928770883,12.072474571694512,15.09059321461814,False,1.5,120.0,125.84701205034156,57.26053637439868,1.5584693940916678,13.589187533433774,-10.397068862181566,-0.0010235057035317,1.787169,24.71659,33.96772,2025-11-18T00:59:30,120.0,Baader-JC-V,data\RZ_Cep\2025_11_17\Light\Baader-JC-V\reduced_images\RZ_Cep_Light_Baader-JC-V_007_reduced.fits,2,0.96961,939.6,5.58162610997591,1181.8384594522431,896.5623139718496,1.0,V* RZ Cep,True,1.002460775310955,0.0033400192606587,14450.901248267784,50.03785919388993,-10.399737333119647,-0.0037594828448438,2025-11-18 00:59:30.000,0.3721547397112756,2025_11_17,1,"(0.345, 0.379]"
0,1,2,1552.4780685696555,1044.542917602348,14894.561832503112,14894.561832503112,270.51023340021555,448.5799560546875,6.186224179764198,5.998224826941164,714.8749265832678,270.5102334002156,2.608189821243286,4.27638578414917,14189.019795206525,9.279336269646295,12.372448359528397,15.465560449410496,8.997337240411746,11.996449653882328,14.99556206735291,False,1.5,120.0,124.1213486041926,42.52716900478844,1.5389026611212266,12.96870927540988,-10.379880986487835,-0.0009923586965501,1.750212,25.93189,34.79023,2025-11-18T01:11:46,120.0,Baader-JC-V,data\RZ_Cep\2025_11_17\Light\Baader-JC-V\reduced_images\RZ_Cep_Light_Baader-JC-V_008_reduced.fits,2,0.96961,939.6,9.53739679824222,1181.8388901813837,896.5939742364565,1.0,V* RZ Cep,True,1.01923387233756,0.003367312311128,14461.92959054264,49.573571515294326,-10.400565606984198,-0.0037217593306856,2025-11-18 01:11:46.000,0.3997550912255339,2025_11_17,1,"(0.379, 0.414]"
0,1,2,1570.7360386984349,1060.7264978378764,14380.10501005167,14380.10501005167,275.68158543843515,404.564697265625,6.2450753605941465,6.05528752038569,774.6392285828327,275.6815854384351,2.7498788833618164,4.433517456054688,13622.01403972281,9.36761304089122,12.490150721188291,15.612688401485366,9.082931280578537,12.11057504077138,15.138218800964223,False,1.5,120.0,119.83420841709724,40.93416874831025,1.568321908271987,12.741141984676236,-10.335603308896538,-0.0010155267130387,1.692573,27.81786,36.16282,2025-11-18T01:31:12,120.0,Baader-JC-V,data\RZ_Cep\2025_11_17\Light\Baader-JC-V\reduced_images\RZ_Cep_Light_Baader-JC-V_009_reduced.fits,2,0.96961,939.6,18.870455798974128,1181.9191347046217,896.5731535343152,1.0,V* RZ Cep,True,1.06209008033176,0.0040912210801112,14467.805985729565,57.3500586106643,-10.401006690524614,-0.004303833977316,2025-11-18 01:31:12.000,0.44348064810817667,2025_11_17,1,"(0.414, 0.448]"
0,1,2,1556.6821427252175,1068.497849191402,13514.021146548916,13514.021146548916,297.9924248793339,331.5303955078125,6.492865652116349,6.295547464948533,863.9953063234746,297.99242487933395,2.8680286407470703,3.6722919940948486,12659.370337269316,9.739298478174522,12.985731304232695,16.232164130290872,9.443321197422796,12.591094929897066,15.738868662371331,False,1.5,120.0,112.61684288790762,22.71569817183709,1.6952457948691,11.70588684613916,-10.256030262258228,-0.0010039602933676,1.65775,28.9533,37.05089,2025-11-18T01:43:14,120.0,Baader-JC-V,data\RZ_Cep\2025_11_17\Light\Baader-JC-V\reduced_images\RZ_Cep_Light_Baader-JC-V_010_reduced.fits,2,0.96961,939.6,25.06839087376025,1181.8991544181426,896.5671505408118,1.0,V* RZ Cep,True,1.1766850813413514,0.0046814304474221,14896.092215040037,60.84360410639739,-10.432680880420886,-0.0044347270983988,2025-11-18 01:43:14.000,0.47055599293602246,2025_11_17,1,"(0.448, 0.483]"
